id,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
3532,15760090.0,Chukwudi,667.0,Germany,Male,37.0,2.0,148061.89,1.0,1.0,1.0,143463.28,1.0
3533,15571244.0,Chuang,809.0,Germany,Female,46.0,2.0,110864.38,1.0,1.0,1.0,72993.65,1.0
3534,15705174.0,Chiawuotu,635.0,France,Female,55.0,8.0,0.0,1.0,1.0,0.0,115611.97,1.0
3535,15677796.0,Iloerika,467.0,Spain,Female,31.0,4.0,0.0,2.0,0.0,0.0,127670.88,0.0
3536,15643487.0,T'ang,579.0,Spain,Female,45.0,1.0,0.0,1.0,1.0,0.0,171762.87,1.0
3537,15661433.0,Onwuka,631.0,Germany,Male,56.0,9.0,134760.21,1.0,1.0,0.0,175743.92,1.0
3538,15593365.0,Tuan,586.0,Spain,Male,42.0,4.0,0.0,2.0,1.0,1.0,676.06,0.0
3539,15753888.0,Mancini,656.0,France,Male,45.0,4.0,0.0,1.0,1.0,0.0,166850.57,1.0
3540,15807595.0,Ebelegbulam,468.0,France,Male,24.0,1.0,106518.52,2.0,1.0,1.0,28184.7,0.0
3541,15808044.0,Ch'iu,671.0,Germany,Female,42.0,7.0,94493.03,2.0,0.0,1.0,122580.48,0.0
3542,15568328.0,Lai,711.0,France,Male,43.0,9.0,0.0,1.0,1.0,1.0,72350.47,1.0
3543,15762882.0,Walker,647.0,France,Female,34.0,5.0,0.0,2.0,1.0,1.0,90860.97,0.0
3544,15709441.0,Genovese,850.0,France,Male,29.0,7.0,0.0,1.0,1.0,1.0,71405.17,0.0
3545,15741416.0,Chukwudi,753.0,France,Male,49.0,4.0,0.0,2.0,1.0,1.0,64350.8,1.0
3546,15700937.0,Chia,725.0,France,Male,29.0,5.0,0.0,2.0,0.0,1.0,79314.1,0.0
3547,15758050.0,Hsu,649.0,Germany,Male,31.0,5.0,121250.04,1.0,1.0,0.0,131772.51,1.0
3548,15703541.0,Chieloka,729.0,Germany,Female,44.0,7.0,139859.54,1.0,1.0,1.0,164886.64,1.0
3549,15694237.0,Teng,584.0,Germany,Male,31.0,5.0,96654.72,2.0,0.0,1.0,139971.01,0.0
3550,15768295.0,Chukwukadibia,678.0,France,Female,32.0,2.0,0.0,2.0,1.0,1.0,61961.57,0.0
3551,15627999.0,Trevisano,590.0,France,Female,38.0,5.0,0.0,1.0,1.0,1.0,152417.97,0.0
3552,15700864.0,Nucci,656.0,France,Female,51.0,7.0,126773.43,1.0,1.0,1.0,50839.85,0.0
3553,15706593.0,Hs?,642.0,France,Male,36.0,2.0,0.0,2.0,1.0,0.0,6057.81,0.0
3554,15721592.0,Shao,644.0,Germany,Male,35.0,4.0,121151.05,1.0,1.0,0.0,153920.22,0.0
3555,15671534.0,Sagese,627.0,Germany,Male,45.0,8.0,137781.65,1.0,0.0,0.0,164038.07,0.0
3556,15594796.0,Chikezie,668.0,Germany,Female,47.0,5.0,142644.64,1.0,0.0,0.0,171707.93,1.0
3557,15633227.0,Ch'ien,644.0,France,Female,28.0,5.0,0.0,2.0,1.0,0.0,176984.34,0.0
3558,15589969.0,Li,613.0,Germany,Female,38.0,2.0,104592.55,2.0,0.0,0.0,121408.46,0.0
3559,15628203.0,Nwokezuike,700.0,France,Male,40.0,9.0,142872.36,1.0,1.0,0.0,158580.05,0.0
3560,15685790.0,Dickson,548.0,Germany,Female,36.0,7.0,116070.23,2.0,0.0,1.0,140187.42,0.0
3561,15739123.0,Shih,578.0,France,Female,31.0,2.0,133656.91,1.0,1.0,0.0,92921.43,0.0
3562,15777772.0,K?,583.0,Germany,Female,62.0,0.0,121537.71,1.0,1.0,0.0,138380.12,1.0
3563,15656592.0,Chigolum,512.0,France,Male,27.0,4.0,0.0,2.0,0.0,0.0,168544.85,0.0
3564,15810227.0,Hs?,673.0,France,Male,28.0,0.0,0.0,2.0,1.0,1.0,93959.96,0.0
3565,15772383.0,Nwachukwu,684.0,France,Female,37.0,7.0,0.0,1.0,0.0,0.0,82772.06,0.0
3566,15782089.0,Onyekachi,644.0,France,Male,32.0,2.0,0.0,2.0,1.0,0.0,93835.64,0.0
3567,15806447.0,H?,716.0,France,Male,27.0,1.0,0.0,2.0,0.0,1.0,121537.91,0.0
3568,15769974.0,Hsiung,718.0,France,Male,32.0,9.0,142643.54,1.0,0.0,1.0,141798.98,0.0
3569,15692926.0,Hsiung,627.0,France,Female,32.0,2.0,155584.21,1.0,0.0,1.0,135875.51,0.0
3570,15602280.0,Dickson,554.0,France,Male,42.0,2.0,0.0,1.0,1.0,1.0,109722.53,0.0
3571,15643378.0,Hsia,582.0,France,Female,37.0,6.0,0.0,2.0,1.0,1.0,120107.1,0.0
3572,15639004.0,Li Fonti,705.0,Germany,Male,52.0,8.0,130830.22,1.0,0.0,0.0,70563.9,1.0
3573,15667085.0,Macartney,608.0,France,Male,30.0,0.0,0.0,1.0,1.0,1.0,85523.24,0.0
3574,15757537.0,Yobanna,539.0,France,Male,38.0,5.0,115221.36,1.0,0.0,0.0,132954.58,0.0
3575,15569120.0,Ibeabuchi,632.0,France,Male,45.0,10.0,0.0,1.0,1.0,1.0,117038.96,1.0
3576,15680449.0,Fokine,703.0,France,Male,34.0,8.0,0.0,2.0,1.0,0.0,167522.19,0.0
3577,15712777.0,Zikoranachidimma,590.0,France,Female,36.0,6.0,0.0,2.0,1.0,1.0,90896.04,0.0
3578,15808175.0,Genovese,807.0,Germany,Female,51.0,3.0,95710.11,2.0,1.0,0.0,103381.47,1.0
3579,15773868.0,Okechukwu,794.0,France,Male,37.0,7.0,92310.54,1.0,1.0,0.0,47722.79,0.0
3580,15806945.0,Ugochukwutubelum,649.0,France,Female,37.0,5.0,0.0,2.0,1.0,1.0,55775.72,0.0
3581,15791131.0,Chizoba,850.0,France,Male,27.0,7.0,0.0,2.0,0.0,0.0,126419.8,0.0
3582,15615040.0,T'ien,662.0,Germany,Male,36.0,9.0,128743.8,2.0,0.0,1.0,122953.0,0.0
3583,15781987.0,Ts'ao,585.0,France,Female,53.0,10.0,0.0,2.0,1.0,0.0,166682.57,1.0
3584,15628292.0,Chimaobim,659.0,France,Male,42.0,2.0,0.0,1.0,1.0,0.0,151316.08,1.0
3585,15689322.0,Ibezimako,662.0,France,Female,31.0,1.0,0.0,2.0,1.0,1.0,193014.26,0.0
3586,15763515.0,Tsao,584.0,Germany,Male,41.0,10.0,123049.21,2.0,0.0,1.0,69056.26,0.0
3587,15752868.0,Chukwukadibia,535.0,Spain,Female,39.0,4.0,0.0,1.0,1.0,1.0,176883.42,1.0
3588,15808849.0,Galkina,535.0,Spain,Male,45.0,1.0,0.0,1.0,1.0,0.0,26389.43,1.0
3589,15682600.0,Chimaobim,667.0,Spain,Female,31.0,6.0,143656.55,1.0,1.0,0.0,82996.47,0.0
3590,15754574.0,Hsia,565.0,France,Female,32.0,8.0,0.0,2.0,1.0,1.0,180844.81,0.0
3591,15769955.0,Yobachi,773.0,France,Female,34.0,7.0,0.0,2.0,0.0,1.0,131177.23,0.0
3592,15571666.0,T'ien,676.0,France,Female,41.0,1.0,0.0,2.0,1.0,0.0,51573.19,0.0
3593,15738088.0,Ch'ang,679.0,France,Male,45.0,3.0,0.0,2.0,1.0,1.0,67944.09,0.0
3594,15633666.0,Lu,596.0,France,Female,44.0,10.0,0.0,2.0,1.0,0.0,44653.5,0.0
3595,15753549.0,Y?,705.0,France,Male,30.0,2.0,146766.72,2.0,1.0,0.0,147530.06,0.0
3596,15703068.0,Tuan,676.0,France,Female,30.0,6.0,106045.92,1.0,1.0,1.0,72861.94,0.0
3597,15794874.0,Hsieh,553.0,Germany,Female,39.0,0.0,132628.98,2.0,1.0,0.0,88396.6,0.0
3598,15655252.0,Kao,704.0,France,Male,35.0,1.0,0.0,1.0,1.0,0.0,54560.79,0.0
3599,15779711.0,Ponomaryov,729.0,France,Male,40.0,10.0,0.0,1.0,1.0,0.0,137797.34,0.0
3600,15739476.0,Nnamutaezinwa,629.0,Spain,Male,35.0,3.0,0.0,2.0,1.0,0.0,143628.31,0.0
3601,15700964.0,Liao,727.0,Spain,Male,36.0,2.0,0.0,2.0,0.0,1.0,94790.34,0.0
3602,15743759.0,Hs?,683.0,France,Male,37.0,6.0,121063.9,1.0,0.0,1.0,138399.67,0.0
3603,15694409.0,Y?,595.0,France,Female,24.0,10.0,0.0,2.0,0.0,1.0,179634.69,0.0
3604,15682618.0,Chidiegwu,685.0,Spain,Male,36.0,2.0,0.0,2.0,1.0,1.0,58879.31,0.0
3605,15780128.0,Ch'eng,553.0,Spain,Female,31.0,2.0,0.0,2.0,0.0,1.0,82709.8,0.0
3606,15726487.0,Trevisano,648.0,Germany,Male,39.0,6.0,123544.0,3.0,1.0,0.0,166586.99,1.0
3607,15615126.0,Ch'ang,590.0,France,Female,43.0,7.0,0.0,2.0,1.0,0.0,124596.63,0.0
3608,15733597.0,Dike,644.0,France,Female,35.0,3.0,0.0,1.0,1.0,0.0,63736.36,0.0
3609,15777599.0,Iadanza,705.0,Spain,Male,42.0,1.0,104822.45,1.0,1.0,1.0,88279.6,0.0
3610,15675190.0,Folliero,547.0,Germany,Female,54.0,2.0,89799.46,1.0,1.0,0.0,135066.75,1.0
3611,15770039.0,Hsueh,682.0,Germany,Male,39.0,5.0,122723.9,1.0,1.0,0.0,180716.1,0.0
3612,15775104.0,Ch'ang,561.0,Spain,Female,45.0,5.0,0.0,2.0,1.0,0.0,80593.41,0.0
3613,15720354.0,Nucci,646.0,France,Female,37.0,9.0,0.0,1.0,1.0,1.0,75959.1,0.0
3614,15703588.0,Yobanna,669.0,Spain,Female,38.0,8.0,131287.36,1.0,1.0,1.0,92920.07,0.0
3615,15682453.0,Trevisano,639.0,France,Male,39.0,4.0,0.0,2.0,1.0,0.0,179521.24,0.0
3616,15796834.0,Clements,704.0,France,Female,34.0,6.0,55732.92,1.0,1.0,0.0,83556.65,0.0
3617,15756920.0,H?,706.0,France,Female,51.0,8.0,0.0,3.0,1.0,1.0,159800.16,1.0
3618,15800366.0,Hsieh,602.0,Germany,Male,44.0,2.0,130170.82,2.0,1.0,0.0,146680.25,1.0
3619,15687413.0,Maclean,669.0,France,Male,37.0,10.0,0.0,2.0,1.0,0.0,53710.23,0.0
3620,15593094.0,Ch'iu,696.0,France,Male,34.0,7.0,0.0,1.0,1.0,0.0,73881.68,0.0
3621,15726776.0,Nwabugwu,570.0,Spain,Female,31.0,3.0,144976.3,1.0,1.0,1.0,116081.97,0.0
3622,15667938.0,Chikelu,721.0,Germany,Female,32.0,7.0,124576.65,2.0,0.0,1.0,147554.26,0.0
3623,15596713.0,Rizzo,559.0,France,Male,41.0,8.0,0.0,1.0,1.0,1.0,140134.43,0.0
3624,15589348.0,Chukwudi,696.0,Spain,Male,45.0,5.0,122453.97,1.0,1.0,0.0,189392.66,1.0
3625,15789611.0,Genovesi,516.0,Germany,Male,29.0,3.0,119336.29,1.0,0.0,0.0,54277.15,1.0
3626,15649523.0,Chukwudi,614.0,Spain,Female,22.0,2.0,0.0,2.0,1.0,0.0,166492.92,0.0
3627,15675328.0,Hsueh,632.0,France,Male,36.0,2.0,0.0,2.0,1.0,1.0,94762.16,0.0
3628,15753976.0,H?,645.0,Spain,Male,29.0,2.0,0.0,2.0,1.0,1.0,94977.3,0.0
3629,15794868.0,Hsueh,724.0,Spain,Male,34.0,8.0,0.0,2.0,1.0,0.0,138510.01,0.0
3630,15690079.0,Tuan,581.0,France,Male,39.0,3.0,0.0,1.0,1.0,1.0,88890.05,0.0
3631,15701166.0,Martin,662.0,France,Male,30.0,4.0,88120.97,1.0,1.0,1.0,46775.28,0.0
3632,15687828.0,Milani,645.0,France,Male,45.0,9.0,0.0,1.0,1.0,0.0,59595.66,0.0
3633,15656937.0,Hsieh,599.0,Germany,Male,39.0,8.0,131344.52,1.0,1.0,1.0,146723.72,0.0
3634,15651554.0,Ts'ui,678.0,France,Female,33.0,7.0,71187.24,1.0,1.0,0.0,166692.65,0.0
3635,15781409.0,Onyemauchechukwu,651.0,Spain,Male,31.0,8.0,0.0,2.0,1.0,0.0,103921.43,0.0
3636,15777784.0,Uvarova,548.0,France,Female,27.0,10.0,101486.86,1.0,0.0,1.0,53437.1,0.0
3637,15690731.0,Ch'en,528.0,France,Male,39.0,9.0,121250.04,1.0,0.0,1.0,46635.11,0.0
3638,15773804.0,Chinonyelum,695.0,Spain,Male,36.0,7.0,0.0,2.0,0.0,1.0,171060.01,0.0
3639,15683658.0,Ni,642.0,Spain,Female,47.0,0.0,0.0,2.0,1.0,0.0,164061.6,1.0
3640,15631240.0,Ts'ui,607.0,Spain,Male,58.0,9.0,0.0,1.0,0.0,1.0,123587.83,0.0
3641,15658668.0,Ch'eng,599.0,Germany,Female,36.0,5.0,101583.11,2.0,1.0,1.0,62002.04,0.0
3642,15792989.0,Hsing,587.0,Germany,Male,37.0,6.0,117590.81,2.0,1.0,1.0,27886.06,1.0
3643,15763898.0,Ch'ang,619.0,France,Male,32.0,9.0,0.0,2.0,1.0,1.0,102763.69,0.0
3644,15651900.0,Nwabugwu,662.0,France,Female,39.0,5.0,0.0,2.0,1.0,1.0,61569.07,0.0
3645,15803908.0,Milanesi,757.0,France,Female,33.0,8.0,0.0,2.0,1.0,0.0,91561.91,0.0
3646,15761733.0,Uchenna,738.0,France,Male,25.0,2.0,0.0,2.0,1.0,0.0,85890.55,0.0
3647,15580148.0,Chukwumaobim,584.0,Germany,Female,48.0,6.0,114440.38,1.0,1.0,1.0,101314.65,1.0
3648,15658364.0,Smith,588.0,France,Male,43.0,5.0,0.0,1.0,0.0,0.0,103760.53,1.0
3649,15631072.0,Hsiao,850.0,France,Female,33.0,10.0,0.0,2.0,1.0,0.0,79240.9,0.0
3650,15743828.0,Hs?,637.0,Germany,Female,39.0,2.0,70655.48,1.0,1.0,1.0,47972.65,0.0
3651,15674833.0,Chibuzo,592.0,Germany,Female,37.0,5.0,108306.44,2.0,1.0,0.0,28257.89,1.0
3652,15723884.0,Nwankwo,641.0,France,Male,44.0,2.0,0.0,2.0,1.0,1.0,183572.39,0.0
3653,15632848.0,Brient,775.0,Germany,Male,42.0,9.0,96888.39,2.0,1.0,1.0,62282.99,0.0
3654,15664001.0,Teng,651.0,Germany,Male,34.0,4.0,132759.8,2.0,1.0,0.0,187811.71,1.0
3655,15743532.0,Yobachi,683.0,France,Female,36.0,3.0,0.0,2.0,1.0,1.0,179866.01,0.0
3656,15694995.0,Hsu,439.0,Germany,Female,29.0,1.0,102721.49,1.0,0.0,1.0,122580.48,1.0
3657,15807562.0,Cattaneo,526.0,France,Female,29.0,0.0,0.0,2.0,1.0,1.0,199203.21,0.0
3658,15776947.0,Nnaife,684.0,Spain,Female,46.0,4.0,0.0,1.0,0.0,0.0,111249.62,0.0
3659,15791851.0,L?,648.0,France,Female,41.0,5.0,123322.15,1.0,1.0,0.0,181270.84,0.0
3660,15583748.0,Mairinger,705.0,France,Female,36.0,5.0,0.0,2.0,1.0,0.0,96658.26,0.0
3661,15569678.0,Cattaneo,595.0,France,Male,33.0,9.0,0.0,2.0,1.0,0.0,10908.33,0.0
3662,15697318.0,Oluchukwu,682.0,France,Female,45.0,10.0,0.0,1.0,0.0,1.0,48242.38,1.0
3663,15790744.0,Chidozie,571.0,Spain,Male,34.0,0.0,0.0,2.0,1.0,1.0,90860.97,0.0
3664,15652693.0,Skelton,695.0,Germany,Female,50.0,7.0,93817.47,1.0,1.0,0.0,127528.86,1.0
3665,15744789.0,Ch'iu,781.0,France,Male,37.0,2.0,0.0,1.0,1.0,1.0,548.52,0.0
3666,15682211.0,Hs?,611.0,Spain,Male,40.0,4.0,148962.76,1.0,1.0,1.0,161241.65,0.0
3667,15606861.0,Ch'ien,679.0,Spain,Female,45.0,9.0,125822.89,1.0,1.0,0.0,78854.57,0.0
3668,15604588.0,Chukwujamuike,605.0,France,Male,54.0,4.0,0.0,2.0,1.0,1.0,160811.92,0.0
3669,15686696.0,Goliwe,677.0,France,Male,38.0,10.0,0.0,1.0,1.0,0.0,134526.87,1.0
3670,15623107.0,Onwumelu,696.0,Spain,Female,52.0,1.0,0.0,1.0,1.0,0.0,16250.61,1.0
3671,15584091.0,Onyemauchechukwu,576.0,Spain,Female,34.0,2.0,0.0,2.0,1.0,0.0,153383.54,0.0
3672,15802570.0,Smith,675.0,France,Female,36.0,6.0,0.0,2.0,1.0,1.0,140889.32,0.0
3673,15656901.0,Lucciano,684.0,France,Female,47.0,4.0,128743.8,1.0,1.0,0.0,173870.39,0.0
3674,15771417.0,Liao,666.0,France,Male,31.0,7.0,168522.61,2.0,1.0,0.0,126477.41,0.0
3675,15671766.0,Lombardi,624.0,Germany,Male,38.0,9.0,102025.32,1.0,1.0,0.0,167376.26,0.0
3676,15571756.0,Ch'in,663.0,France,Male,33.0,1.0,83888.54,1.0,1.0,0.0,122763.95,0.0
3677,15793331.0,Nnaife,695.0,France,Female,32.0,3.0,0.0,2.0,1.0,0.0,133600.89,0.0
3678,15777907.0,Zikoranachidimma,583.0,France,Male,23.0,2.0,0.0,1.0,1.0,0.0,77981.54,0.0
3679,15785705.0,Chidiegwu,639.0,Germany,Female,43.0,10.0,90322.99,1.0,0.0,0.0,132719.8,1.0
3680,15794345.0,Shih,599.0,France,Male,35.0,5.0,0.0,2.0,1.0,0.0,137964.34,0.0
3681,15680646.0,Udegbulam,632.0,France,Female,47.0,6.0,122314.5,1.0,0.0,1.0,168053.4,0.0
3682,15732643.0,Ch'iu,687.0,Spain,Female,38.0,4.0,0.0,2.0,1.0,0.0,162599.51,0.0
3683,15790744.0,Chizoba,645.0,France,Female,27.0,5.0,124023.31,1.0,0.0,1.0,137763.98,0.0
3684,15693902.0,Hsing,703.0,Germany,Female,41.0,5.0,102960.13,1.0,1.0,1.0,73656.38,1.0
3685,15570271.0,Hsieh,677.0,Germany,Male,20.0,6.0,141819.02,2.0,1.0,1.0,83052.03,0.0
3686,15730339.0,Ch'ien,809.0,France,Male,34.0,8.0,98173.02,1.0,0.0,1.0,72993.67,0.0
3687,15701605.0,Shih,562.0,France,Male,31.0,1.0,0.0,2.0,1.0,0.0,108003.38,0.0
3688,15604544.0,Tsao,678.0,Spain,Male,29.0,6.0,0.0,2.0,1.0,1.0,90878.13,0.0
3689,15735346.0,Nucci,579.0,Germany,Male,71.0,7.0,135645.29,1.0,1.0,1.0,157072.91,0.0
3690,15658668.0,Chukwueloka,687.0,Spain,Female,61.0,3.0,149540.61,1.0,1.0,1.0,164083.72,0.0
3691,15582797.0,Yefremova,725.0,France,Female,36.0,8.0,143426.34,1.0,1.0,0.0,172576.62,1.0
3692,15663421.0,Goliwe,677.0,France,Male,29.0,10.0,0.0,2.0,1.0,1.0,74564.41,0.0
3693,15597909.0,Chuang,707.0,Spain,Female,54.0,5.0,0.0,2.0,0.0,0.0,102076.03,0.0
3694,15660505.0,Ts'ui,627.0,France,Male,46.0,3.0,0.0,2.0,0.0,0.0,131772.51,0.0
3695,15604588.0,Yermolayev,594.0,Spain,Male,40.0,9.0,127675.39,1.0,1.0,0.0,98273.01,0.0
3696,15709487.0,Chukwudi,707.0,France,Female,51.0,1.0,0.0,1.0,1.0,0.0,8991.17,1.0
3697,15762762.0,Ponomaryova,724.0,France,Female,34.0,4.0,0.0,1.0,1.0,0.0,143952.24,1.0
3698,15680587.0,Lu,680.0,Germany,Male,32.0,3.0,121451.84,1.0,1.0,1.0,175310.71,0.0
3699,15686696.0,Eiland,679.0,France,Female,28.0,2.0,0.0,2.0,0.0,0.0,115268.86,0.0
3700,15647570.0,Chigozie,677.0,France,Female,43.0,1.0,56580.93,1.0,1.0,0.0,136660.31,1.0
3701,15747591.0,Chia,707.0,Spain,Male,41.0,8.0,0.0,1.0,1.0,0.0,138344.7,1.0
3702,15739576.0,Lucciano,632.0,France,Female,41.0,1.0,147511.26,1.0,0.0,0.0,84871.99,1.0
3703,15578799.0,Yeh,474.0,France,Female,44.0,2.0,122359.5,1.0,1.0,1.0,135088.58,0.0
3704,15646513.0,Pinto,683.0,Spain,Female,39.0,4.0,0.0,1.0,1.0,1.0,57764.65,0.0
3705,15688868.0,Chiawuotu,699.0,France,Male,37.0,1.0,0.0,1.0,1.0,0.0,80594.53,0.0
3706,15743538.0,Chiu,706.0,France,Female,45.0,1.0,122552.34,1.0,1.0,1.0,75562.47,0.0
3707,15690743.0,Ch'eng,664.0,Spain,Male,23.0,2.0,0.0,2.0,1.0,1.0,142538.31,0.0
3708,15742846.0,Mazzanti,761.0,France,Male,31.0,2.0,0.0,2.0,1.0,0.0,62704.28,0.0
3709,15765643.0,Toscani,712.0,Germany,Male,38.0,9.0,115062.61,2.0,1.0,1.0,69428.79,0.0
3710,15631512.0,Ives,693.0,Spain,Female,42.0,3.0,0.0,2.0,0.0,0.0,103726.71,0.0
3711,15770576.0,Folliero,835.0,France,Male,27.0,8.0,0.0,2.0,1.0,0.0,44965.44,0.0
3712,15694666.0,Ngozichukwuka,596.0,Spain,Male,35.0,8.0,0.0,2.0,1.0,1.0,180134.88,0.0
3713,15641319.0,Hsueh,759.0,France,Male,48.0,5.0,0.0,2.0,1.0,0.0,183569.25,1.0
3714,15805062.0,Genovese,658.0,Spain,Female,44.0,1.0,0.0,1.0,0.0,1.0,140941.47,1.0
3715,15591747.0,T'ao,652.0,France,Male,39.0,9.0,0.0,2.0,1.0,1.0,101382.86,0.0
3716,15703541.0,Hsueh,638.0,Spain,Female,37.0,10.0,0.0,2.0,1.0,1.0,120880.72,0.0
3717,15689450.0,Kaur,619.0,France,Female,31.0,5.0,150525.8,1.0,1.0,1.0,17095.49,0.0
3718,15757829.0,Pisani,668.0,France,Female,27.0,0.0,0.0,2.0,1.0,1.0,96444.88,0.0
3719,15681206.0,Ikedinachukwu,578.0,Spain,Female,34.0,3.0,135946.26,1.0,1.0,0.0,176778.87,0.0
3720,15605918.0,Chiganu,652.0,Spain,Female,34.0,3.0,0.0,2.0,0.0,0.0,92982.61,0.0
3721,15592645.0,Y?,674.0,France,Female,37.0,7.0,0.0,2.0,1.0,1.0,148098.95,0.0
3722,15653595.0,Ch'ang,674.0,Germany,Male,35.0,7.0,162657.64,2.0,1.0,1.0,57962.41,0.0
3723,15615254.0,Ritchie,733.0,France,Male,35.0,2.0,0.0,2.0,1.0,0.0,177772.03,0.0
3724,15727041.0,Onyekachi,652.0,France,Female,37.0,2.0,0.0,1.0,1.0,0.0,91574.92,0.0
3725,15591169.0,Pirozzi,584.0,Spain,Female,47.0,3.0,134796.85,4.0,0.0,1.0,141872.05,1.0
3726,15747807.0,L?,531.0,France,Female,35.0,8.0,0.0,2.0,0.0,1.0,142783.98,0.0
3727,15794479.0,De Luca,590.0,Spain,Female,39.0,3.0,0.0,2.0,1.0,1.0,178833.6,0.0
3728,15618018.0,Chiu,717.0,Germany,Male,55.0,5.0,139825.53,1.0,1.0,1.0,199304.74,1.0
3729,15625941.0,Uspenskaya,599.0,France,Male,46.0,4.0,0.0,1.0,1.0,0.0,28778.98,1.0
3730,15799720.0,Ch'ang,745.0,France,Male,38.0,9.0,132623.76,1.0,1.0,0.0,83473.82,0.0
3731,15677908.0,T'an,674.0,Spain,Male,31.0,10.0,0.0,2.0,0.0,0.0,134794.02,0.0
3732,15711572.0,Ibezimako,565.0,Spain,Male,38.0,2.0,0.0,2.0,1.0,1.0,83084.33,0.0
3733,15689671.0,Folliero,556.0,France,Male,35.0,8.0,122570.87,1.0,0.0,0.0,137986.85,0.0
3734,15713505.0,Cattaneo,718.0,Spain,Male,36.0,6.0,84496.71,1.0,1.0,0.0,102925.76,0.0
3735,15652674.0,Chiazagomekpere,627.0,France,Male,52.0,3.0,116755.5,1.0,0.0,1.0,35795.85,0.0
3736,15778884.0,Nweke,719.0,Spain,Male,56.0,9.0,121626.9,1.0,1.0,1.0,185599.34,1.0
3737,15591135.0,Mazzanti,593.0,Germany,Female,40.0,4.0,123925.18,1.0,1.0,1.0,176743.51,1.0
3738,15594409.0,Pisano,811.0,Germany,Female,32.0,7.0,152582.2,2.0,1.0,1.0,120790.02,0.0
3739,15702298.0,De Luca,641.0,Spain,Female,38.0,1.0,0.0,2.0,1.0,1.0,126554.96,0.0
3740,15702466.0,Nnachetam,652.0,France,Female,34.0,9.0,70655.48,1.0,1.0,0.0,182728.8,0.0
3741,15629244.0,Nnaife,671.0,France,Male,30.0,1.0,0.0,2.0,1.0,0.0,60536.56,0.0
3742,15693326.0,Pinto,587.0,France,Male,35.0,2.0,0.0,2.0,0.0,0.0,148750.16,0.0
3743,15722425.0,Tsao,692.0,France,Male,44.0,1.0,0.0,1.0,1.0,0.0,142331.85,0.0
3744,15746662.0,T'ien,752.0,Spain,Male,31.0,2.0,0.0,2.0,0.0,0.0,48778.46,0.0
3745,15766659.0,Uspensky,605.0,France,Female,22.0,7.0,120962.57,1.0,1.0,1.0,82970.62,0.0
3746,15804814.0,P'eng,659.0,France,Female,38.0,1.0,0.0,2.0,1.0,1.0,171768.76,1.0
3747,15628298.0,Folliero,709.0,France,Female,23.0,2.0,118560.0,1.0,1.0,0.0,185599.12,0.0
3748,15663917.0,Shih,676.0,Spain,Male,26.0,4.0,0.0,2.0,1.0,1.0,93835.64,0.0
3749,15772412.0,Biryukov,597.0,France,Male,31.0,7.0,0.0,2.0,1.0,0.0,171364.15,0.0
3750,15632271.0,Creswell,634.0,Spain,Female,35.0,5.0,0.0,2.0,1.0,1.0,56562.57,0.0
3751,15642394.0,Dickson,619.0,Spain,Female,25.0,4.0,0.0,2.0,1.0,0.0,76621.49,0.0
3752,15796787.0,Okwudilichukwu,576.0,Germany,Male,36.0,5.0,123916.65,1.0,0.0,0.0,71178.09,1.0
3753,15762268.0,De Salis,678.0,France,Male,35.0,7.0,0.0,2.0,0.0,0.0,129273.94,0.0
3754,15683619.0,Pipes,731.0,Spain,Male,40.0,4.0,142510.34,1.0,1.0,1.0,80619.09,0.0
3755,15636330.0,McIntosh,645.0,Spain,Female,36.0,4.0,167864.4,1.0,1.0,0.0,63732.9,0.0
3756,15803352.0,Padovesi,597.0,France,Male,23.0,8.0,0.0,2.0,0.0,0.0,173952.5,0.0
3757,15602844.0,Ch'in,667.0,France,Female,40.0,10.0,0.0,2.0,1.0,1.0,87067.73,0.0
3758,15690589.0,Chukwuemeka,531.0,France,Male,42.0,3.0,0.0,1.0,1.0,0.0,64436.28,1.0
3759,15611338.0,Chukwubuikem,652.0,France,Male,37.0,6.0,0.0,2.0,1.0,0.0,88604.89,0.0
3760,15806913.0,Hickey,661.0,France,Male,28.0,6.0,90920.75,1.0,1.0,1.0,96833.0,0.0
3761,15611186.0,Iadanza,648.0,Germany,Male,30.0,4.0,120328.99,2.0,1.0,1.0,122221.61,0.0
3762,15663835.0,Smith,637.0,Germany,Male,45.0,9.0,111257.59,2.0,1.0,0.0,65939.86,1.0
3763,15602929.0,Shao,704.0,France,Female,37.0,3.0,0.0,2.0,1.0,0.0,27341.63,0.0
3764,15672053.0,Manna,744.0,Germany,Male,52.0,3.0,109044.3,1.0,1.0,1.0,106937.06,0.0
3765,15773591.0,Maccallum,619.0,Spain,Male,27.0,2.0,0.0,2.0,1.0,0.0,138880.24,0.0
3766,15579996.0,Chidiebere,678.0,France,Female,54.0,1.0,0.0,1.0,1.0,0.0,155853.64,1.0
3767,15653715.0,Hsia,628.0,Spain,Male,34.0,8.0,0.0,2.0,1.0,0.0,81778.72,0.0
3768,15674880.0,Chinonyelum,678.0,Spain,Male,28.0,3.0,0.0,2.0,1.0,1.0,171070.58,0.0
3769,15788494.0,T'ao,585.0,Germany,Female,47.0,2.0,132876.23,2.0,1.0,0.0,118855.26,1.0
